Index X Y Z
7387 3.532000 10.537800 1.282029
7388 3.636500 10.623300 1.458029
7389 3.532000 10.537800 1.282029
7390 3.636500 10.623300 1.458029
7391 3.696200 10.760600 1.607229
7392 3.636500 10.623300 1.458029
7393 3.702000 10.929000 1.706929
7394 3.652900 11.102800 1.741929
7395 3.468500 11.020700 1.837129
7396 3.379500 11.161800 1.804829
7397 3.260300 11.261900 1.712729
7398 3.129100 11.305800 1.574829
7399 3.152100 11.390900 1.282029
7400 3.152100 11.390900 1.282029
7401 3.005800 11.286900 1.412229
7402 3.152100 11.390900 1.282029
7403 3.047600 11.305500 1.106029
7404 3.047600 11.305500 1.106029
7405 2.909300 11.208000 1.249629
7406 3.047600 11.305500 1.106029
7407 2.854100 11.081000 1.111829
7408 2.848800 10.925500 1.019729
7409 2.894100 10.764900 0.987329
7410 2.894100 10.764900 0.987329
7411 2.983100 10.623800 1.019729
7412 3.102200 10.523700 1.111829
7413 3.233500 10.479800 1.249629
7414 3.532000 10.537800 1.282029
7415 3.532000 10.537800 1.282029
7416 3.356700 10.498700 1.412229
7417 3.532000 10.537800 1.282029
7418 3.636500 10.623300 1.458029
7419 3.636500 10.623300 1.458029
7420 3.453300 10.577600 1.574829
7421 3.636500 10.623300 1.458029
7422 3.508400 10.704600 1.712729
7423 3.513800 10.860100 1.804829
7424 3.468500 11.020700 1.837129
7425 3.264800 10.930000 1.847829
7426 3.196700 11.038000 1.823129
7427 3.105500 11.114600 1.752629
7428 3.005000 11.148200 1.647129
7429 2.910700 11.133700 1.522629
7430 2.836800 11.073300 1.398229
7431 2.794600 10.976200 1.292729
7432 2.790500 10.857100 1.222229
7433 2.825100 10.734200 1.197429
7434 2.825100 10.734200 1.197429
7435 2.893300 10.626300 1.222229
7436 2.984500 10.549600 1.292729
7437 3.084900 10.516000 1.398229
7438 3.179300 10.530500 1.522629
7439 3.253200 10.590900 1.647129
7440 3.295400 10.688000 1.752629
7441 3.299500 10.807100 1.823129
7442 3.264800 10.930000 1.847829
7443 3.072900 10.844500 1.772429
7444 3.036000 10.903000 1.759029
7445 2.986600 10.944400 1.720829
7446 2.932300 10.962600 1.663829
7447 2.881200 10.954800 1.596429
7448 2.841200 10.922100 1.529029
7449 2.818400 10.869500 1.472029
7450 2.816200 10.805100 1.433829
7451 2.834900 10.738600 1.420429
7452 2.834900 10.738600 1.420429
7453 2.871800 10.680200 1.433829
7454 2.921200 10.638700 1.472029
7455 2.975500 10.620500 1.529029
7456 3.026600 10.628300 1.596429
7457 3.066600 10.661000 1.663829
7458 3.089400 10.713600 1.720829
7459 3.091600 10.778000 1.759029
7460 3.072900 10.844500 1.772429
7461 3.072900 10.844500 1.772429
7462 2.921900 10.777300 1.622329
7463 3.036000 10.903000 1.759029
7464 2.986600 10.944400 1.720829
7465 2.921900 10.777300 1.622329
7466 2.818400 10.869500 1.472029
7467 2.921900 10.777300 1.622329
7468 2.816200 10.805100 1.433829
7469 2.834900 10.738600 1.420429
7470 2.921900 10.777300 1.622329
7471 2.834900 10.738600 1.420429
7472 2.921900 10.777300 1.622329
7473 2.871800 10.680200 1.433829
7474 2.921900 10.777300 1.622329
7475 2.921900 10.777300 1.622329
7476 3.091600 10.778000 1.759029
7477 3.072900 10.844500 1.772429
7478 2.921900 10.777300 1.622329
7479 -2.926800 12.387400 1.513129
7480 -2.868600 12.423900 1.497729
7481 -2.900200 12.352800 1.294129
7482 -2.811600 12.444800 1.453829
7483 -2.764300 12.446800 1.388229
7484 -2.900200 12.352800 1.294129
7485 -2.734000 12.429700 1.310829
7486 -2.725300 12.396000 1.233429
7487 -2.739400 12.350800 1.167829
7488 -2.900200 12.352800 1.294129
7489 -2.774400 12.301100 1.123929
7490 -2.824700 12.254400 1.108529
7491 -2.900200 12.352800 1.294129
7492 -2.824700 12.254400 1.108529
7493 -2.882900 12.217900 1.123929
7494 -2.900200 12.352800 1.294129
7495 -2.939900 12.197000 1.167829
7496 -2.987200 12.195000 1.233429
7497 -2.900200 12.352800 1.294129
7498 -3.017500 12.212100 1.310829
7499 -3.026200 12.245800 1.388229
7500 -3.012100 12.291000 1.453829
7501 -2.900200 12.352800 1.294129
7502 -2.977100 12.340700 1.497729
7503 -2.926800 12.387400 1.513129
7504 -2.900200 12.352800 1.294129
7505 -2.868600 12.423900 1.497729
7506 -2.926800 12.387400 1.513129
7507 -2.900200 12.352800 1.732029
7508 -2.792800 12.420400 1.703629
7509 -2.811600 12.444800 1.453829
7510 -2.687400 12.459000 1.622529
7511 -2.600100 12.462700 1.501329
7512 -2.544100 12.431000 1.358329
7513 -2.544100 12.431000 1.358329
7514 -2.544100 12.431000 1.358329
7515 -2.527900 12.368700 1.215229
7516 -2.554100 12.285300 1.094029
7517 -2.739400 12.350800 1.167829
7518 -2.618700 12.193400 1.013029
7519 -2.774400 12.301100 1.123929
7520 -2.711800 12.107200 0.984529
7521 -2.824700 12.254400 1.108529
7522 -2.882900 12.217900 1.123929
7523 -2.824700 12.254400 1.108529
7524 -2.711800 12.107200 0.984529
7525 -2.819200 12.039600 1.013029
7526 -2.939900 12.197000 1.167829
7527 -2.924600 12.001000 1.094029
7528 -3.011900 11.997300 1.215229
7529 -3.067900 12.029000 1.358329
7530 -3.084100 12.091300 1.501329
7531 -3.057900 12.174700 1.622529
7532 -2.993300 12.266600 1.703629
7533 -2.977100 12.340700 1.497729
7534 -2.926800 12.387400 1.513129
7535 -2.900200 12.352800 1.732029
7536 -2.824700 12.254400 1.917629
7537 -2.684400 12.342700 1.880429
7538 -2.546700 12.393100 1.774629
7539 -2.432500 12.398000 1.616229
7540 -2.544100 12.431000 1.358329
7541 -2.359400 12.356600 1.429329
7542 -2.544100 12.431000 1.358329
7543 -2.544100 12.431000 1.358329
7544 -2.338300 12.275200 1.242429
7545 -2.372500 12.166200 1.084029
7546 -2.456900 12.046200 0.978129
7547 -2.578500 11.933500 0.941029
7548 -2.578500 11.933500 0.941029
7549 -2.718800 11.845200 0.978129
7550 -2.856500 11.794800 1.084029
7551 -2.970700 11.789900 1.242429
7552 -3.043900 11.831300 1.429329
7553 -3.064900 11.912700 1.616229
7554 -3.064900 11.912700 1.616229
7555 -3.064900 11.912700 1.616229
7556 -3.030700 12.021700 1.774629
7557 -2.946300 12.141700 1.880429
7558 -2.824700 12.254400 1.917629
7559 -2.711800 12.107200 2.041629
7560 -2.559800 12.202700 2.001429
7561 -2.410800 12.257300 1.886829
7562 -2.287200 12.262600 1.715329
7563 -2.208000 12.217700 1.513129
7564 -2.185200 12.129600 1.310829
7565 -2.222300 12.011700 1.139329
7566 -2.313600 11.881800 1.024729
7567 -2.445200 11.759800 0.984529
7568 -2.445200 11.759800 0.984529
7569 -2.597100 11.664200 1.024729
7570 -2.746200 11.609700 1.139329
7571 -2.869700 11.604400 1.310829
7572 -2.948900 11.649200 1.513129
7573 -3.064900 11.912700 1.616229
7574 -2.971700 11.737300 1.715329
7575 -3.064900 11.912700 1.616229
7576 -3.064900 11.912700 1.616229
7577 -2.934700 11.855300 1.886829
7578 -2.843400 11.985200 2.001429
7579 -2.711800 12.107200 2.041629
7580 -2.578500 11.933500 2.085229
7581 -2.438100 12.021800 2.048029
7582 -2.300400 12.072200 1.942229
7583 -2.186300 12.077000 1.783729
7584 -2.113100 12.035600 1.596929
7585 -2.092000 11.954200 1.410029
7586 -2.092000 11.954200 1.410029
7587 -2.092000 11.954200 1.410029
7588 -2.126300 11.845200 1.251629
7589 -2.210600 11.725200 1.145729
7590 -2.332200 11.612500 1.108529
7591 -2.332200 11.612500 1.108529
7592 -2.472500 11.524300 1.145729
7593 -2.610300 11.473800 1.251629
7594 -2.724400 11.469000 1.410029
7595 -2.797600 11.510400 1.596929
7596 -2.818700 11.591800 1.783729
7597 -2.784400 11.700800 1.942229
7598 -2.700100 11.820800 2.048029
7599 -2.578500 11.933500 2.085229
7600 -2.445200 11.759800 2.041629
7601 -2.337800 11.827400 2.013229
7602 -2.232400 11.865900 1.932229
7603 -2.145000 11.869700 1.810929
7604 -2.089000 11.838000 1.667929
7605 -2.092000 11.954200 1.410029
7606 -2.072900 11.775700 1.524929
7607 -2.092000 11.954200 1.410029
7608 -2.092000 11.954200 1.410029
7609 -2.099100 11.692200 1.403629
7610 -2.163600 11.600400 1.322629
7611 -2.256700 11.514100 1.294129
7612 -2.256700 11.514100 1.294129
7613 -2.364100 11.446600 1.322629
7614 -2.469500 11.408000 1.403629
7615 -2.556900 11.404300 1.524929
7616 -2.612900 11.436000 1.667929
7617 -2.612900 11.436000 1.667929
7618 -2.612900 11.436000 1.667929
7619 -2.629000 11.498300 1.810929
7620 -2.602800 11.581700 1.932229
7621 -2.538300 11.673500 2.013229
7622 -2.445200 11.759800 2.041629
7623 -2.332200 11.612500 1.917629
7624 -2.274100 11.649100 1.902229
7625 -2.217000 11.670000 1.858429
7626 -2.169700 11.672000 1.792829
7627 -2.139400 11.654800 1.715329
7628 -2.130700 11.621100 1.637929
7629 -2.144900 11.576000 1.572329
7630 -2.179800 11.526300 1.528529
7631 -2.230200 11.479600 1.513129
7632 -2.230200 11.479600 1.513129
7633 -2.288300 11.443000 1.528529
7634 -2.345400 11.422100 1.572329
7635 -2.392600 11.420100 1.637929
7636 -2.612900 11.436000 1.667929
7637 -2.423000 11.437300 1.715329
7638 -2.612900 11.436000 1.667929
7639 -2.612900 11.436000 1.667929
7640 -2.431700 11.471000 1.792829
7641 -2.417500 11.516100 1.858429
7642 -2.382600 11.565800 1.902229
7643 -2.332200 11.612500 1.917629
7644 -2.332200 11.612500 1.917629
7645 -2.256700 11.514100 1.732029
7646 -2.274100 11.649100 1.902229
7647 -2.217000 11.670000 1.858429
7648 -2.256700 11.514100 1.732029
7649 -2.256700 11.514100 1.732029
7650 -2.179800 11.526300 1.528529
7651 -2.230200 11.479600 1.513129
7652 -2.256700 11.514100 1.732029
7653 -2.230200 11.479600 1.513129
7654 -2.256700 11.514100 1.732029
7655 -2.288300 11.443000 1.528529
7656 -2.256700 11.514100 1.732029
7657 -2.417500 11.516100 1.858429
7658 -2.256700 11.514100 1.732029
7659 -2.382600 11.565800 1.902229
7660 -2.332200 11.612500 1.917629
7661 -2.256700 11.514100 1.732029
7662 -3.421200 11.825400 0.903329
7663 -3.363900 11.865200 0.893829
7664 -3.310200 11.718200 0.742129
7665 -3.295700 11.879800 0.866629
7666 -3.226900 11.867300 0.825829
7667 -3.310200 11.718200 0.742129
7668 -3.168100 11.829400 0.777829
7669 -3.128200 11.771900 0.729729
7670 -3.113200 11.703700 0.689029
7671 -3.310200 11.718200 0.742129
7672 -3.125500 11.634900 0.661729
7673 -3.163200 11.576300 0.652229
7674 -3.310200 11.718200 0.742129
7675 -3.163200 11.576300 0.652229
7676 -3.220500 11.536600 0.661729
7677 -3.310200 11.718200 0.742129
7678 -3.288800 11.521900 0.689029
7679 -3.357500 11.534400 0.729729
7680 -3.310200 11.718200 0.742129
7681 -3.416400 11.572300 0.777829
7682 -3.456300 11.629800 0.825829
7683 -3.471200 11.698100 0.866629
7684 -3.310200 11.718200 0.742129
7685 -3.471200 11.698100 0.866629
7686 -3.458900 11.766800 0.893829
7687 -3.421200 11.825400 0.903329
7688 -3.310200 11.718200 0.742129
7689 -3.363900 11.865200 0.893829
7690 -3.421200 11.825400 0.903329
7691 -3.479400 11.881600 1.111429
7692 -3.373500 11.955000 1.093729
7693 -3.295700 11.879800 0.866629
7694 -3.247400 11.982200 1.043429
7695 -3.120400 11.959000 0.968129
7696 -3.011700 11.889000 0.879329
7697 -2.937900 11.782800 0.790629
7698 -2.910300 11.656600 0.715329
7699 -3.113200 11.703700 0.689029
7700 -2.933100 11.529700 0.665029
7701 -3.125500 11.634900 0.661729
7702 -3.002700 11.421200 0.647329
7703 -3.163200 11.576300 0.652229
7704 -3.220500 11.536600 0.661729
7705 -3.163200 11.576300 0.652229
7706 -3.002700 11.421200 0.647329
7707 -3.108600 11.347900 0.665029
7708 -3.288800 11.521900 0.689029
7709 -3.234700 11.320700 0.715329
7710 -3.234700 11.320700 0.715329
7711 -3.234700 11.320700 0.715329
7712 -3.361700 11.343900 0.790629
7713 -3.470400 11.413900 0.879429
7714 -3.544200 11.520100 0.968129
7715 -3.471200 11.698100 0.866629
7716 -3.544200 11.520100 0.968129
7717 -3.544200 11.520100 0.968129
7718 -3.571800 11.646300 1.043429
7719 -3.471200 11.698100 0.866629
7720 -3.471200 11.698100 0.866629
7721 -3.549100 11.773200 1.093729
7722 -3.458900 11.766800 0.893829
7723 -3.479400 11.881600 1.111429
7724 -3.421200 11.825400 0.903329
7725 -3.475900 11.878300 1.334629
7726 -3.337500 11.974100 1.311529
7727 -3.172800 12.009600 1.245829
7728 -3.006800 11.979300 1.147429
7729 -2.864800 11.887800 1.031429
7730 -2.768400 11.749100 0.915429
7731 -2.732300 11.584200 0.817029
7732 -2.762000 11.418400 0.751329
7733 -2.853000 11.276700 0.728229
7734 -2.853000 11.276700 0.728229
7735 -2.991400 11.180900 0.751329
7736 -3.234700 11.320700 0.715329
7737 -3.156100 11.145400 0.817029
7738 -3.234700 11.320700 0.715329
7739 -3.234700 11.320700 0.715329
7740 -3.322100 11.175700 0.915429
7741 -3.464100 11.267200 1.031429
7742 -3.544200 11.520100 0.968129
7743 -3.560500 11.405900 1.147429
7744 -3.544200 11.520100 0.968129
7745 -3.544200 11.520100 0.968129
7746 -3.596600 11.570700 1.245829
7747 -3.566900 11.736600 1.311529
7748 -3.475900 11.878300 1.334629
7749 -3.411300 11.815800 1.538929
7750 -3.261500 11.919600 1.513929
7751 -3.261500 11.919600 1.513929
7752 -3.261500 11.919600 1.513929
7753 -3.083200 11.958000 1.442829
7754 -2.903500 11.925200 1.336329
7755 -2.749800 11.826100 1.210729
7756 -2.645500 11.676000 1.085229
7757 -2.606400 11.497600 0.978729
7758 -2.638600 11.318000 0.907629
7759 -2.737000 11.164700 0.882629
7760 -2.737000 11.164700 0.882629
7761 -2.886800 11.060900 0.907629
7762 -2.886800 11.060900 0.907629
7763 -2.886800 11.060900 0.907629
7764 -3.065100 11.022600 0.978729
7765 -3.244800 11.055400 1.085229
7766 -3.398500 11.154400 1.210729
7767 -3.502800 11.304500 1.336329
7768 -3.541900 11.483000 1.442829
7769 -3.509700 11.662500 1.513929
7770 -3.411300 11.815800 1.538929
7771 -3.261500 11.919600 1.513929
7772 -3.295300 11.703800 1.693329
7773 -3.156900 11.799700 1.670229
7774 -3.261500 11.919600 1.513929
7775 -3.261500 11.919600 1.513929
7776 -2.992100 11.835100 1.604529
7777 -2.826100 11.804800 1.506129
7778 -2.684100 11.713300 1.390129
7779 -2.587800 11.574600 1.274129
7780 -2.551700 11.409800 1.175729
7781 -2.581400 11.243900 1.110029
7782 -2.672300 11.102300 1.086929
7783 -2.886800 11.060900 0.907629
7784 -2.672300 11.102300 1.086929
7785 -2.810700 11.006400 1.110029
7786 -2.886800 11.060900 0.907629
7787 -2.886800 11.060900 0.907629
7788 -2.975500 10.970900 1.175729
7789 -3.141500 11.001200 1.274129
7790 -3.283500 11.092700 1.390129
7791 -3.379900 11.231400 1.506129
7792 -3.415900 11.396300 1.604529
7793 -3.386200 11.562100 1.670229
7794 -3.295300 11.703800 1.693329
7795 -3.145600 11.559300 1.774229
7796 -3.039700 11.632600 1.756529
7797 -2.913600 11.659800 1.706229
7798 -2.913600 11.659800 1.706229
7799 -2.913600 11.659800 1.706229
7800 -2.786600 11.636600 1.630929
7801 -2.677900 11.566600 1.542129
7802 -2.604100 11.460400 1.453329
7803 -2.604100 11.460400 1.453329
7804 -2.604100 11.460400 1.453329
7805 -2.576500 11.334200 1.378029
7806 -2.599200 11.207300 1.327729
7807 -2.668800 11.098900 1.310129
7808 -2.668800 11.098900 1.310129
7809 -2.774800 11.025500 1.327729
7810 -2.900800 10.998400 1.378029
7811 -3.027900 11.021500 1.453329
7812 -3.136600 11.091600 1.542129
7813 -3.210300 11.197700 1.630929
7814 -3.238000 11.323900 1.706229
7815 -3.215200 11.450900 1.756529
7816 -3.145600 11.559300 1.774229
7817 -2.985100 11.404200 1.769329
7818 -2.927700 11.443900 1.759729
7819 -2.913600 11.659800 1.706229
7820 -2.859500 11.458600 1.732529
7821 -2.913600 11.659800 1.706229
7822 -2.913600 11.659800 1.706229
7823 -2.790700 11.446100 1.691829
7824 -2.731900 11.408200 1.643729
7825 -2.604100 11.460400 1.453329
7826 -2.692000 11.350700 1.595729
7827 -2.604100 11.460400 1.453329
7828 -2.604100 11.460400 1.453329
7829 -2.677100 11.282500 1.554929
7830 -2.677100 11.282500 1.554929
7831 -2.677100 11.282500 1.554929
7832 -2.689400 11.213700 1.527729
7833 -2.727000 11.155100 1.518129
7834 -2.727000 11.155100 1.518129
7835 -2.784400 11.115400 1.527729
7836 -2.852600 11.100700 1.554929
7837 -2.921400 11.113200 1.595729
7838 -2.980200 11.151100 1.643729
7839 -3.020100 11.208600 1.691829
7840 -3.035100 11.276900 1.732529
7841 -3.022700 11.345600 1.759729
7842 -2.985100 11.404200 1.769329
7843 -2.985100 11.404200 1.769329
7844 -2.838100 11.262300 1.679429
7845 -2.927700 11.443900 1.759729
7846 -2.859500 11.458600 1.732529
7847 -2.838100 11.262300 1.679429
7848 -2.677100 11.282500 1.554929
7849 -2.838100 11.262300 1.679429
7850 -2.689400 11.213700 1.527729
7851 -2.677100 11.282500 1.554929
7852 -2.727000 11.155100 1.518129
7853 -2.838100 11.262300 1.679429
7854 -2.727000 11.155100 1.518129
7855 -2.838100 11.262300 1.679429
7856 -2.784400 11.115400 1.527729
7857 -2.838100 11.262300 1.679429
7858 -3.035100 11.276900 1.732529
7859 -2.838100 11.262300 1.679429
7860 -3.022700 11.345600 1.759729
7861 -2.985100 11.404200 1.769329
7862 -2.838100 11.262300 1.679429
7863 -3.849200 11.190200 1.143629
7864 -3.812300 11.248600 1.130229
7865 -3.762200 11.151400 0.941729
7866 -3.762900 11.290100 1.092029
7867 -3.708600 11.308300 1.034929
7868 -3.762200 11.151400 0.941729
7869 -3.657500 11.300400 0.967629
7870 -3.657500 11.300400 0.967629
7871 -3.617500 11.267700 0.900229
7872 -3.594700 11.215200 0.843129
7873 -3.762200 11.151400 0.941729
7874 -3.592500 11.150700 0.805029
7875 -3.611200 11.084200 0.791629
7876 -3.762200 11.151400 0.941729
7877 -3.611200 11.084200 0.791629
7878 -3.648100 11.025800 0.805029
7879 -3.762200 11.151400 0.941729
7880 -3.697500 10.984300 0.843129
7881 -3.751800 10.966100 0.900229
7882 -3.762200 11.151400 0.941729
7883 -3.802900 10.974000 0.967629
7884 -3.842900 11.006700 1.034929
7885 -3.865700 11.059200 1.092029
7886 -3.762200 11.151400 0.941729
7887 -3.867900 11.123700 1.130229
7888 -3.849200 11.190200 1.143629
7889 -3.762200 11.151400 0.941729
7890 -3.812300 11.248600 1.130229
7891 -3.849200 11.190200 1.143629
7892 -3.859000 11.194500 1.366629
7893 -3.790800 11.302500 1.341829
7894 -3.762900 11.290100 1.092029
7895 -3.790800 11.302500 1.341829
7896 -3.790800 11.302500 1.341829
7897 -3.699600 11.379100 1.271329
7898 -3.599200 11.412800 1.165829
7899 -3.657500 11.300400 0.967629
7900 -3.504800 11.398300 1.041429
7901 -3.657500 11.300400 0.967629
7902 -3.657500 11.300400 0.967629
7903 -3.430900 11.337900 0.916929
7904 -3.388700 11.240700 0.811429
7905 -3.594700 11.215200 0.843129
7906 -3.384600 11.121700 0.740929
7907 -3.592500 11.150700 0.805029
7908 -3.611200 11.084200 0.791629
7909 -3.419300 10.998800 0.716229
7910 -3.648100 11.025800 0.805029
7911 -3.611200 11.084200 0.791629
7912 -3.419300 10.998800 0.716229
7913 -3.487400 10.890800 0.740929
7914 -3.697500 10.984300 0.843129
7915 -3.578700 10.814200 0.811429
7916 -3.679100 10.780500 0.916929
7917 -3.679100 10.780500 0.916929
7918 -3.679100 10.780500 0.916929
7919 -3.773400 10.795000 1.041429
7920 -3.847300 10.855400 1.165829
7921 -3.889500 10.952600 1.271329
7922 -3.893600 11.071600 1.341829
7923 -3.867900 11.123700 1.130229
7924 -3.859000 11.194500 1.366629
7925 -3.849200 11.190200 1.143629
7926 -3.790800 11.302500 1.341829
7927 -3.790100 11.163800 1.576729
7928 -3.701000 11.304900 1.544329
7929 -3.790800 11.302500 1.341829
7930 -3.790800 11.302500 1.341829
7931 -3.701000 11.304900 1.544329
7932 -3.701000 11.304900 1.544329
7933 -3.581900 11.405100 1.452229
7934 -3.450600 11.449000 1.314429
7935 -3.327400 11.430100 1.151829
7936 -3.230800 11.351100 0.989229
7937 -3.175700 11.224200 0.851329
7938 -3.170300 11.068600 0.759229
7939 -3.215600 10.908100 0.726929
7940 -3.215600 10.908100 0.726929
7941 -3.304600 10.767000 0.759229
7942 -3.423800 10.666900 0.851329
7943 -3.679100 10.780500 0.916929
7944 -3.555000 10.622900 0.989229
7945 -3.679100 10.780500 0.916929
7946 -3.679100 10.780500 0.916929
7947 -3.678300 10.641900 1.151829
7948 -3.774900 10.720800 1.314429
7949 -3.830000 10.847700 1.452229
7950 -3.835300 11.003300 1.544329
7951 -3.790100 11.163800 1.576729
7952 -3.701000 11.304900 1.544329
7953 -3.652900 11.102800 1.741929
7954 -3.556600 11.255500 1.706929
7955 -3.701000 11.304900 1.544329
7956 -3.701000 11.304900 1.544329
7957 -3.556600 11.255500 1.706929
7958 -3.556600 11.255500 1.706929
7959 -3.427600 11.363900 1.607229
7960 -3.285600 11.411400 1.458029
7961 -3.152100 11.390900 1.282029
7962 -3.047600 11.305500 1.106029
7963 -2.987900 11.168100 0.956829
7964 -2.982200 10.999700 0.857129
7965 -3.031200 10.826000 0.822129
7966 -3.031200 10.826000 0.822129
7967 -3.127500 10.673300 0.857129
7968 -3.127500 10.673300 0.857129
7969 -3.127500 10.673300 0.857129
7970 -3.256500 10.564900 0.956829
7971 -3.398500 10.517300 1.106029
7972 -3.532000 10.537800 1.282029
7973 -3.636500 10.623300 1.458029
7974 -3.696200 10.760600 1.607229
7975 -3.702000 10.929000 1.706929
7976 -3.652900 11.102800 1.741929
7977 -3.556600 11.255500 1.706929
7978 -3.468500 11.020700 1.837129
7979 -3.379500 11.161800 1.804829
7980 -3.556600 11.255500 1.706929
7981 -3.556600 11.255500 1.706929
7982 -3.260300 11.261900 1.712729
7983 -3.129100 11.305800 1.574829
7984 -3.005800 11.286900 1.412229
7985 -2.909300 11.208000 1.249629
7986 -2.854100 11.081000 1.111829
7987 -2.848800 10.925500 1.019729
7988 -2.894100 10.764900 0.987329
7989 -3.127500 10.673300 0.857129
7990 -2.894100 10.764900 0.987329
7991 -2.983100 10.623800 1.019729
7992 -3.127500 10.673300 0.857129
7993 -3.127500 10.673300 0.857129
7994 -2.983100 10.623800 1.019729
7995 -2.983100 10.623800 1.019729
7996 -3.102200 10.523700 1.111829
7997 -3.233500 10.479800 1.249629
7998 -3.356700 10.498700 1.412229
7999 -3.453300 10.577600 1.574829
8000 -3.508400 10.704600 1.712729
8001 -3.513800 10.860100 1.804829
8002 -3.468500 11.020700 1.837129
8003 -3.264800 10.930000 1.847829
8004 -3.196700 11.038000 1.823129
8005 -3.105500 11.114600 1.752629
8006 -3.005000 11.148200 1.647129
8007 -3.005000 11.148200 1.647129
8008 -3.005000 11.148200 1.647129
8009 -2.910700 11.133700 1.522629
8010 -2.836800 11.073300 1.398229
8011 -2.794600 10.976200 1.292729
8012 -2.790500 10.857100 1.222229
8013 -2.825100 10.734200 1.197429
8014 -2.983100 10.623800 1.019729
8015 -2.825100 10.734200 1.197429
8016 -2.893300 10.626300 1.222229
8017 -2.983100 10.623800 1.019729
8018 -2.983100 10.623800 1.019729
8019 -2.893300 10.626300 1.222229
8020 -2.893300 10.626300 1.222229
8021 -2.984500 10.549600 1.292729
8022 -3.084900 10.516000 1.398229
8023 -3.179300 10.530500 1.522629
8024 -3.253200 10.590900 1.647129
8025 -3.295400 10.688000 1.752629
8026 -3.299500 10.807100 1.823129
8027 -3.264800 10.930000 1.847829
8028 -3.072900 10.844500 1.772429
8029 -3.036000 10.903000 1.759029
8030 -2.986600 10.944400 1.720829
8031 -3.005000 11.148200 1.647129
8032 -2.932300 10.962600 1.663829
8033 -3.005000 11.148200 1.647129
8034 -3.005000 11.148200 1.647129
8035 -2.881200 10.954800 1.596429
8036 -2.841200 10.922100 1.529029
8037 -2.818400 10.869500 1.472029
8038 -2.816200 10.805100 1.433829
8039 -2.834900 10.738600 1.420429
8040 -2.893300 10.626300 1.222229
8041 -2.834900 10.738600 1.420429
8042 -2.871800 10.680200 1.433829
8043 -2.893300 10.626300 1.222229
8044 -2.893300 10.626300 1.222229
8045 -2.921200 10.638700 1.472029
8046 -2.975500 10.620500 1.529029
8047 -3.026600 10.628300 1.596429
8048 -3.026600 10.628300 1.596429
8049 -3.026600 10.628300 1.596429
8050 -3.066600 10.661000 1.663829
8051 -3.089400 10.713600 1.720829
8052 -3.091600 10.778000 1.759029
8053 -3.072900 10.844500 1.772429
8054 -3.072900 10.844500 1.772429
8055 -2.921900 10.777300 1.622329
8056 -3.036000 10.903000 1.759029
8057 -2.986600 10.944400 1.720829
8058 -2.921900 10.777300 1.622329
8059 -2.921900 10.777300 1.622329
8060 -2.816200 10.805100 1.433829
8061 -2.834900 10.738600 1.420429
8062 -2.921900 10.777300 1.622329
8063 -2.834900 10.738600 1.420429
8064 -2.921900 10.777300 1.622329
8065 -2.871800 10.680200 1.433829
8066 -2.921900 10.777300 1.622329
8067 -3.026600 10.628300 1.596429
8068 -3.026600 10.628300 1.596429
8069 -3.089400 10.713600 1.720829
8070 -2.921900 10.777300 1.622329
8071 -3.091600 10.778000 1.759029
8072 -3.072900 10.844500 1.772429
8073 -2.921900 10.777300 1.622329
8074 0.345500 5.653100 -1.404000
8075 0.458100 5.214900 -1.601300
8076 -1.041500 5.935700 -1.178600
8077 -0.662900 6.188300 -1.182400
8078 -0.674900 5.926600 -1.269700
8079 0.000000 5.613800 -1.505100
8080 -0.345500 5.653100 -1.450700
8081 0.000000 5.808600 -1.408800
8082 -1.186400 6.167300 -1.020700
8083 -1.041500 5.935700 -1.178600
8084 -1.041500 5.935700 -1.131900
8085 -1.041500 5.935700 -1.131900
8086 -1.186400 6.167300 -0.974000
8087 -1.186400 6.167300 -1.020700
8088 -0.885800 5.806600 -1.276900
8089 -0.686500 5.724000 -1.359900
8090 -0.685400 5.723700 -1.313600
8091 -0.685400 5.723700 -1.313600
8092 -0.885800 5.806600 -1.230200
8093 -0.885800 5.806600 -1.276900
8094 -1.220700 6.393900 -0.892400
8095 -1.186400 6.167300 -0.974000
8096 -1.186400 6.167300 -0.974000
8097 -1.220700 6.389600 -0.853600
8098 -1.220700 6.393900 -0.892400
8099 -1.220700 6.393900 -0.892400
8100 -1.220700 6.389600 -0.853600
8101 -1.187800 6.637000 -0.721500
8102 -1.220700 6.393900 -0.892400
8103 -1.187800 6.637000 -0.721500
8104 -0.921900 6.390100 -0.997900
8105 -0.686500 5.724000 -1.359900
8106 -0.885800 5.806600 -1.276900
8107 -0.885800 5.806600 -1.276900
8108 -0.885800 5.806600 -1.230200
8109 -1.041500 5.935700 -1.178600
8110 -1.186400 6.167300 -1.020700
8111 -0.423100 6.025500 -1.282300
8112 -0.362900 5.882200 -1.347100
8113 -0.686500 5.724000 -1.359900
8114 -0.345500 5.653100 -1.450700
8115 -0.345500 5.653100 -1.404000
8116 -0.345500 5.653100 -1.404000
8117 -1.220700 6.393900 -0.892400
8118 0.070600 5.621900 -1.493900
8119 0.345500 5.653100 -1.450700
8120 -0.203300 5.214900 -1.619400
8121 -0.236100 4.803500 -1.758100
8122 -0.484300 4.803500 -1.761500
8123 -0.417100 5.214900 -1.611000
8124 0.000000 5.214900 -1.632200
